t,x,y,z,yaw
1788515952.381377,0.047324,-0.028655,-0.006344,0.001404
1788515952.448359,0.047698,-0.029008,-0.006490,0.001718
1788515952.515361,0.047743,-0.029126,-0.006513,0.001806
1788515952.582401,0.047508,-0.030148,-0.006230,0.002408
1788515952.649240,0.047431,-0.030325,-0.006176,0.002376
1788515952.716219,0.047409,-0.030238,-0.006182,0.001980
1788515952.783133,0.046967,-0.030216,-0.006085,0.002069
1788515952.850259,0.047203,-0.030245,-0.006113,0.002018
1788515952.917217,0.047743,-0.028860,-0.006662,0.001084
1788515952.985004,0.047311,-0.029710,-0.006290,0.002170
1788515953.051197,0.047356,-0.030004,-0.006265,0.002180
1788515953.118243,0.047059,-0.030090,-0.005999,0.002124
1788515953.185187,0.047016,-0.030056,-0.005927,0.001864
1788515953.252103,0.047160,-0.030207,-0.005972,0.002092
1788515953.318980,0.047074,-0.030719,-0.005891,0.002466
1788515953.386075,0.047403,-0.030477,-0.006112,0.001878
1788515953.453089,0.047251,-0.030681,-0.006027,0.002306
1788515953.520072,0.047655,-0.029051,-0.006447,0.001181
1788515953.587080,0.047428,-0.029860,-0.006128,0.002163
1788515953.654108,0.047439,-0.029576,-0.006102,0.001598
1788515953.720941,0.047331,-0.030251,-0.005999,0.002260
1788515953.787947,0.047221,-0.030536,-0.005941,0.002377
1788515953.855463,0.047419,-0.030424,-0.005946,0.001888
1788515953.921941,0.047219,-0.030744,-0.005910,0.002429
1788515953.988923,0.047291,-0.030697,-0.005953,0.002081
1788515954.055939,0.047332,-0.030702,-0.005990,0.002112
1788515954.122940,0.047239,-0.030704,-0.005870,0.002131
1788515954.189941,0.047638,-0.029934,-0.006332,0.001488
1788515954.256793,0.047690,-0.029742,-0.006396,0.001489
1788515954.324544,0.047620,-0.029651,-0.006315,0.001731
1788515954.390677,0.047761,-0.029661,-0.006353,0.001752
1788515954.457794,0.047767,-0.029643,-0.006369,0.001746
1788515954.524859,0.047702,-0.029995,-0.006335,0.002131
1788515954.591775,0.047883,-0.030026,-0.006360,0.001852
1788515954.658780,0.047570,-0.029913,-0.005985,0.001210
1788515954.725820,0.047766,-0.030372,-0.006242,0.002481
1788515954.792648,0.047681,-0.029995,-0.006242,0.001721
1788515954.859667,0.047499,-0.030760,-0.006098,0.002412
1788515954.926523,0.047791,-0.029584,-0.006390,0.001368
1788515954.993680,0.047438,-0.030652,-0.006197,0.002487
1788515955.060668,0.047424,-0.030168,-0.006191,0.001787
1788515955.127687,0.047542,-0.030123,-0.006247,0.001743
1788515955.194717,0.047449,-0.030696,-0.006142,0.002372
1788515955.261672,0.047290,-0.030753,-0.006118,0.002310
1788515955.328567,0.047422,-0.030000,-0.006278,0.001603
1788515955.395489,0.047444,-0.029934,-0.006301,0.001768
1788515955.462385,0.047193,-0.030360,-0.006244,0.002314
1788515955.529520,0.047124,-0.030235,-0.006178,0.001945
1788515955.596515,0.047387,-0.030069,-0.006368,0.001739
1788515955.663530,0.047629,-0.029211,-0.006602,0.001223
1788515955.730556,0.047613,-0.029078,-0.006065,0.001410
1788515955.797594,0.047614,-0.029140,-0.006140,0.001726
1788515955.864403,0.047900,-0.028699,-0.006490,0.001181
1788515955.931778,0.047634,-0.028747,-0.006406,0.001628
1788515955.998275,0.047398,-0.029864,-0.006118,0.002244
1788515956.065387,0.047171,-0.029809,-0.006050,0.001862
1788515956.132396,0.047272,-0.029709,-0.006097,0.001687
1788515956.200011,0.047408,-0.029461,-0.006167,0.001466
1788515956.266778,0.047357,-0.030026,-0.006010,0.002071
1788515956.333381,0.047388,-0.030058,-0.006077,0.001971
1788515956.400249,0.047347,-0.029918,-0.006077,0.001746
1788515956.467228,0.047351,-0.029921,-0.006105,0.001872
1788515956.534120,0.047414,-0.029612,-0.006210,0.001555
1788515956.601223,0.047607,-0.029566,-0.006340,0.001610
1788515956.668262,0.047603,-0.029200,-0.006386,0.001416
1788515956.735248,0.047539,-0.030066,-0.006365,0.002192
1788515956.802248,0.047509,-0.029891,-0.006339,0.001770
1788515956.869205,0.047147,-0.030013,-0.006173,0.002131
1788515956.936739,0.047182,-0.030244,-0.006065,0.002164
1788515957.003115,0.047337,-0.030385,-0.006142,0.002218
1788515957.069959,0.047470,-0.029703,-0.006293,0.001552
1788515957.137078,0.047515,-0.029209,-0.006344,0.001372
1788515957.204125,0.047581,-0.030058,-0.006305,0.002142
1788515957.271106,0.047596,-0.029515,-0.006399,0.001519
1788515957.338105,0.047617,-0.029379,-0.006427,0.001543
1788515957.405069,0.047807,-0.028903,-0.006642,0.001149
1788515957.472168,0.047396,-0.029831,-0.006381,0.002147
1788515957.538945,0.047648,-0.029586,-0.006516,0.001536
1788515957.605829,0.047067,-0.029797,-0.006332,0.002045
1788515957.672960,0.047074,-0.029515,-0.006302,0.001594
1788515957.739950,0.047110,-0.029427,-0.006288,0.001580
1788515957.806921,0.046939,-0.029571,-0.006213,0.001984
1788515957.873938,0.047107,-0.029864,-0.006233,0.002046
1788515957.940921,0.046972,-0.030106,-0.006100,0.002285
1788515958.007947,0.047231,-0.030163,-0.006104,0.001964
1788515958.074851,0.047280,-0.030207,-0.006114,0.002078
1788515958.141732,0.047153,-0.030200,-0.005939,0.001974
1788515958.208842,0.047427,-0.029673,-0.006264,0.001523
1788515958.275791,0.047268,-0.030372,-0.006166,0.002304
1788515958.342840,0.047167,-0.030419,-0.006111,0.002189
1788515958.409823,0.047211,-0.030322,-0.006189,0.001942
1788515958.476799,0.047575,-0.029860,-0.006520,0.001492
1788515958.543802,0.047497,-0.029943,-0.006498,0.001970
1788515958.610686,0.047558,-0.029700,-0.006515,0.001602
1788515958.677537,0.047685,-0.029730,-0.006593,0.001782
1788515958.745075,0.047159,-0.029892,-0.006313,0.002142
1788515958.811650,0.047115,-0.030001,-0.006274,0.002125
1788515958.878659,0.047202,-0.029918,-0.006279,0.001824
1788515958.945695,0.047591,-0.029148,-0.006613,0.001261
1788515959.012677,0.047400,-0.029375,-0.006133,0.001812
1788515959.079648,0.047154,-0.029596,-0.006061,0.002062
1788515959.146527,0.047223,-0.029505,-0.006083,0.001748
1788515959.213422,0.047323,-0.029446,-0.006142,0.001646
1788515959.280590,0.047003,-0.029810,-0.006047,0.002167
1788515959.347508,0.047324,-0.029835,-0.006063,0.001812
1788515959.414606,0.047334,-0.029811,-0.006096,0.001834
1788515959.481524,0.047366,-0.030041,-0.006114,0.002079
1788515959.548531,0.047344,-0.029388,-0.006117,0.001448
1788515959.615518,0.047369,-0.029365,-0.006150,0.001680
1788515959.682390,0.047233,-0.029635,-0.006048,0.002013
1788515959.749294,0.047236,-0.029715,-0.006102,0.001993
1788515959.816391,0.047273,-0.029722,-0.006118,0.001803
1788515959.883389,0.047068,-0.029559,-0.005923,0.001695
1788515959.950386,0.047156,-0.029667,-0.006012,0.001901
1788515960.017397,0.047230,-0.029798,-0.006035,0.001992
1788515960.084448,0.047293,-0.029662,-0.006042,0.001664
1788515960.151350,0.046966,-0.029805,-0.005812,0.002061
1788515960.218246,0.047107,-0.029806,-0.005915,0.001866
1788515960.285125,0.047383,-0.029227,-0.006187,0.001377
1788515960.352247,0.047165,-0.029849,-0.006014,0.002150
1788515960.419255,0.047672,-0.029633,-0.006375,0.001577
1788515960.486260,0.047296,-0.030585,-0.006176,0.002407
1788515960.553252,0.047110,-0.030356,-0.006026,0.001944
1788515960.620228,0.047322,-0.030332,-0.006217,0.001982
1788515960.687303,0.047368,-0.029722,-0.006279,0.001301
1788515960.754056,0.047383,-0.030642,-0.005982,0.002539
1788515960.821005,0.047240,-0.029810,-0.005965,0.001628
1788515960.888591,0.047073,-0.031014,-0.005770,0.002675
1788515960.955091,0.047406,-0.030915,-0.005580,0.002019
1788515961.022501,0.047366,-0.030664,-0.005508,0.001907
1788515961.089096,0.047642,-0.031180,-0.005543,0.002426
1788515961.156122,0.047771,-0.030407,-0.006070,0.001882
1788515961.223418,0.047965,-0.028730,-0.006923,0.001058
1788515961.289987,0.047917,-0.029116,-0.006816,0.002049
1788515961.356976,0.047878,-0.029034,-0.006781,0.001662
1788515961.423883,0.047864,-0.029025,-0.006766,0.001725
1788515961.490962,0.047982,-0.029006,-0.006875,0.001561
1788515961.558010,0.047929,-0.028909,-0.006890,0.001628
1788515961.625269,0.047907,-0.029077,-0.006854,0.001928
1788515961.693188,0.047914,-0.029050,-0.006905,0.001714
1788515961.758941,0.047237,-0.029023,-0.006440,0.001838
1788515961.825876,0.047469,-0.028974,-0.006593,0.001579
1788515961.893008,0.047465,-0.028581,-0.006605,0.001380
1788515961.959728,0.047492,-0.028499,-0.006625,0.001345
1788515962.027123,0.047415,-0.028443,-0.006402,0.001477
1788515962.093843,0.047171,-0.029358,-0.006134,0.002243
1788515962.161252,0.047281,-0.029109,-0.006121,0.001567
1788515962.227828,0.047675,-0.028815,-0.006409,0.001297
1788515962.294828,0.047734,-0.028881,-0.006450,0.001746
1788515962.361717,0.046831,-0.029676,-0.005994,0.002297
1788515962.429002,0.046757,-0.030640,-0.005705,0.002737
1788515962.495637,0.047192,-0.030203,-0.005819,0.001831
1788515962.562725,0.047231,-0.030201,-0.005871,0.001983
1788515962.629692,0.047212,-0.029230,-0.005916,0.001294
1788515962.696692,0.047387,-0.029126,-0.006047,0.001617
1788515962.763694,0.047427,-0.029089,-0.006104,0.001612
1788515962.830684,0.047436,-0.029398,-0.005951,0.001999
1788515962.897584,0.047276,-0.029441,-0.005941,0.002015
1788515962.964561,0.047518,-0.029497,-0.006191,0.001855
1788515963.031470,0.047536,-0.029425,-0.006230,0.001696
1788515963.098555,0.047186,-0.030236,-0.005836,0.002486
1788515963.165577,0.047109,-0.028966,-0.005947,0.001379
1788515963.232574,0.047369,-0.028753,-0.006221,0.001277
1788515963.299537,0.047423,-0.028799,-0.006267,0.001632
1788515963.366543,0.047710,-0.028147,-0.006591,0.001048
1788515963.433564,0.047739,-0.028838,-0.006481,0.001831
1788515963.500418,0.047477,-0.029495,-0.006185,0.002153
1788515963.567312,0.047638,-0.029244,-0.006330,0.001579
1788515963.634449,0.047758,-0.029282,-0.006406,0.001757
1788515963.701425,0.047390,-0.029508,-0.005995,0.002075
1788515963.769536,0.047400,-0.029630,-0.005941,0.002044
1788515963.835427,0.047316,-0.029700,-0.005881,0.002104
1788515963.902400,0.046964,-0.029972,-0.005708,0.002317
1788515963.969296,0.047039,-0.030174,-0.005642,0.002286
1788515964.036349,0.047062,-0.030794,-0.005551,0.002480
1788515964.103225,0.046978,-0.030203,-0.005608,0.001943
1788515964.170296,0.047303,-0.029495,-0.006035,0.001557
1788515964.237305,0.047594,-0.029357,-0.006175,0.001616
1788515964.304310,0.047661,-0.029316,-0.006263,0.001852
1788515964.371264,0.047683,-0.029301,-0.006316,0.001810
1788515964.438333,0.047412,-0.029617,-0.006082,0.002102
1788515964.505129,0.047469,-0.029559,-0.006165,0.001887
1788515964.572211,0.047413,-0.028999,-0.006163,0.001531
1788515964.639040,0.047297,-0.029036,-0.005738,0.001771
1788515964.706141,0.047495,-0.029369,-0.005828,0.002058
1788515964.773978,0.047280,-0.029348,-0.005831,0.001892
1788515964.840152,0.047232,-0.028688,-0.005890,0.001391
1788515964.907171,0.046473,-0.028969,-0.005793,0.002004
1788515964.974123,0.046439,-0.030606,-0.005708,0.002645
1788515965.041023,0.046524,-0.030721,-0.005632,0.002625
1788515965.108042,0.046759,-0.030486,-0.005723,0.002071
1788515965.174877,0.046793,-0.029979,-0.005658,0.001607
1788515965.242023,0.046899,-0.030629,-0.005656,0.002402
1788515965.309046,0.046979,-0.030239,-0.005864,0.001815
1788515965.376044,0.047024,-0.030281,-0.005767,0.002070
1788515965.443034,0.047180,-0.029951,-0.005901,0.001747
1788515965.510001,0.047202,-0.028435,-0.006165,0.001203
1788515965.576876,0.047553,-0.026915,-0.006672,0.000523
1788515965.643894,0.047630,-0.028039,-0.006564,0.001781
1788515965.710795,0.047783,-0.028087,-0.006582,0.001686
1788515965.777877,0.047932,-0.027929,-0.006547,0.001518
1788515965.844882,0.048030,-0.028673,-0.006405,0.002299
1788515965.911904,0.047960,-0.029697,-0.006050,0.002968
1788515965.978893,0.047410,-0.030056,-0.005390,0.002761
1788515966.045919,0.047633,-0.029502,-0.004670,0.003033
1788515966.113234,0.047567,-0.031654,-0.004491,0.003471
1788515966.179724,0.047269,-0.032475,-0.003989,0.003126
1788515966.246670,0.048755,-0.032426,-0.009949,0.002356
1788515966.313738,0.046363,-0.032851,-0.006603,0.001988
1788515966.380778,0.047097,-0.030670,-0.004651,-0.000214
1788515966.447724,0.051319,-0.029178,0.017889,-0.002403
1788515966.514741,0.062127,-0.025859,0.044897,-0.004649
1788515966.581749,0.077338,-0.017653,0.072552,-0.009587
1788515966.648669,0.096199,-0.003588,0.108739,-0.017696
1788515966.715575,0.121042,0.009049,0.155719,-0.024906
1788515966.782461,0.150379,0.014825,0.188533,-0.031749
1788515966.850024,0.175235,0.018152,0.221699,-0.037128
1788515966.916994,0.198030,0.019595,0.252944,-0.042183
1788515966.983643,0.220634,0.022818,0.275782,-0.048354
1788515967.050586,0.238814,0.024080,0.290488,-0.053633
1788515967.117610,0.255194,0.028529,0.308672,-0.059995
1788515967.184494,0.269444,0.033956,0.328694,-0.064377
1788515967.251491,0.276847,0.035858,0.339480,-0.066001
1788515967.318358,0.282313,0.036943,0.348050,-0.065910
1788515967.385485,0.287872,0.038412,0.371204,-0.065312
1788515967.452518,0.304557,0.037970,0.391694,-0.063135
1788515967.519514,0.306026,0.039603,0.392241,-0.061687
1788515967.586716,0.307250,0.041505,0.395066,-0.059772
1788515967.653480,0.307786,0.042474,0.404046,-0.057390
1788515967.720437,0.308470,0.044448,0.418142,-0.054642
1788515967.787415,0.308886,0.049065,0.427672,-0.052297
1788515967.854253,0.309540,0.052395,0.448728,-0.049115
1788515967.921407,0.311501,0.054904,0.463598,-0.046655
1788515967.988368,0.314940,0.058362,0.480112,-0.046278
1788515968.055360,0.317496,0.062726,0.495367,-0.046154
1788515968.122337,0.323139,0.066711,0.518134,-0.047011
1788515968.189354,0.326571,0.067196,0.530927,-0.046799
1788515968.256246,0.330577,0.068660,0.535030,-0.047577
1788515968.323230,0.332935,0.070333,0.542854,-0.048618
1788515968.390065,0.334895,0.076775,0.554061,-0.051515
1788515968.458822,0.336474,0.079492,0.561947,-0.052747
1788515968.526793,0.337522,0.082787,0.573525,-0.053695
1788515968.591213,0.339658,0.087448,0.592531,-0.053629
1788515968.658222,0.343549,0.091943,0.613227,-0.052195
1788515968.725210,0.349088,0.093360,0.636407,-0.048806
1788515968.792239,0.355450,0.096352,0.671101,-0.046095
1788515968.859076,0.356580,0.097177,0.682149,-0.042225
1788515968.926665,0.357671,0.101657,0.698172,-0.039261
1788515968.993100,0.362581,0.105105,0.730933,-0.035557
1788515969.060112,0.363777,0.103247,0.743186,-0.029305
1788515969.127080,0.359799,0.090310,0.758449,-0.022160
1788515969.194104,0.361208,0.086940,0.786629,-0.020486
1788515969.261086,0.363134,0.086848,0.812385,-0.020806
1788515969.328100,0.363175,0.090268,0.831522,-0.022942
1788515969.395381,0.361133,0.087301,0.848913,-0.022614
1788515969.461822,0.360643,0.092666,0.864688,-0.027047
1788515969.528991,0.357221,0.111306,0.880658,-0.033792
1788515969.595963,0.354228,0.107079,0.886860,-0.033105
1788515969.662950,0.351521,0.100923,0.893183,-0.032304
1788515969.730304,0.338792,0.091747,0.877381,-0.029172
1788515969.796888,0.335510,0.092785,0.883688,-0.028491
1788515969.863953,0.333847,0.105739,0.910679,-0.029578
1788515969.930830,0.331033,0.110359,0.923715,-0.027864
1788515969.997740,0.321135,0.103544,0.931018,-0.024670
1788515970.064827,0.314310,0.107464,0.931997,-0.028914
1788515970.131823,0.308258,0.108114,0.932272,-0.032434
1788515970.198811,0.312183,0.130999,0.936176,-0.045261
1788515970.265829,0.298144,0.110028,0.939177,-0.043062
1788515970.332815,0.284235,0.087110,0.933568,-0.042914
1788515970.399826,0.280130,0.087742,0.933986,-0.049386
1788515970.466672,0.277462,0.091476,0.934343,-0.055381
1788515970.533567,0.274097,0.092675,0.935987,-0.059159
1788515970.600698,0.272360,0.092370,0.936638,-0.061637
1788515970.667676,0.269568,0.092266,0.938981,-0.064040
1788515970.734700,0.269817,0.091009,0.950855,-0.065485
1788515970.801666,0.269490,0.091252,0.952639,-0.067305
1788515970.868848,0.264011,0.092506,0.943286,-0.068740
1788515970.935585,0.265279,0.100475,0.942543,-0.072904
1788515971.002546,0.267015,0.104133,0.943854,-0.074411
1788515971.069427,0.273670,0.100563,0.948061,-0.073013
1788515971.136598,0.283094,0.090007,0.965215,-0.070485
1788515971.203573,0.279046,0.073749,0.959269,-0.068065
1788515971.270525,0.280328,0.069480,0.963271,-0.070727
1788515971.337547,0.282721,0.065169,0.967676,-0.072237
1788515971.404583,0.282493,0.064870,0.958585,-0.072557
1788515971.471638,0.275885,0.064705,0.943581,-0.070914
1788515971.538423,0.276918,0.062884,0.943213,-0.067748
1788515971.605312,0.295778,0.070320,0.946675,-0.069706
1788515971.672421,0.307507,0.080917,0.961811,-0.071161
1788515971.739432,0.314837,0.066900,0.968642,-0.066196
1788515971.806400,0.319983,0.059016,0.968100,-0.064367
1788515971.873420,0.328499,0.057970,0.971696,-0.064817
1788515971.940411,0.339795,0.062502,0.975251,-0.066757
1788515972.007467,0.346107,0.066133,0.977007,-0.067233
1788515972.075241,0.354994,0.068541,0.977561,-0.067587
1788515972.141166,0.361157,0.070856,0.979973,-0.067386
1788515972.208285,0.368628,0.062096,0.979278,-0.063613
1788515972.275273,0.376980,0.050475,0.978962,-0.060796
1788515972.342278,0.388430,0.047398,0.982682,-0.060669
1788515972.409526,0.389530,0.026856,0.981606,-0.055929
1788515972.476269,0.391872,0.022191,0.980439,-0.056125
1788515972.544559,0.402602,0.021608,0.979395,-0.056650
1788515972.610157,0.413051,0.034515,0.979972,-0.059782
1788515972.677043,0.421937,0.044276,0.983773,-0.060327
1788515972.744190,0.444464,0.060369,1.002525,-0.062035
1788515972.811168,0.451448,0.060569,1.008238,-0.058478
1788515972.878500,0.455490,0.045099,1.012178,-0.053117
1788515972.945218,0.459670,0.036879,1.018469,-0.052230
1788515973.012144,0.459662,0.041767,1.022242,-0.057137
1788515973.079148,0.451351,0.047128,1.029458,-0.059023
1788515973.146136,0.447839,0.048730,1.027575,-0.059614
1788515973.213067,0.464953,0.057526,1.026825,-0.060177
1788515973.279890,0.465875,0.053100,1.029497,-0.053497
1788515973.347030,0.465133,0.065543,1.032977,-0.053147
1788515973.414021,0.446140,0.075256,1.043107,-0.049901
1788515973.481024,0.453380,0.079301,1.042352,-0.044987
1788515973.548018,0.450651,0.079585,1.042804,-0.036258
1788515973.615011,0.432079,0.044283,1.045685,-0.017908
1788515973.681883,0.431316,0.018989,1.057024,-0.006406
1788515973.748884,0.449086,-0.018535,1.057184,0.002418
1788515973.815804,0.435018,-0.050402,1.068394,0.002876
1788515973.882879,0.398768,-0.082927,1.072096,-0.001795
1788515973.950022,0.396258,-0.095289,1.072388,-0.014186
1788515974.016849,0.422009,-0.072201,1.073809,-0.036151
1788515974.083976,0.401961,-0.040159,1.077925,-0.052210
1788515974.151130,0.384400,-0.012549,1.078246,-0.063618
1788515974.217753,0.368168,0.011062,1.070459,-0.067873
1788515974.285089,0.363779,0.036546,1.065236,-0.067904
1788515974.351635,0.365387,0.073813,1.062156,-0.067598
1788515974.418793,0.372735,0.101245,1.062774,-0.062637
1788515974.485754,0.397844,0.131482,1.072093,-0.059709
1788515974.552782,0.402201,0.130846,1.073435,-0.046516
1788515974.619771,0.403400,0.114647,1.074785,-0.031680
1788515974.686794,0.404329,0.101921,1.077397,-0.021180
1788515974.754578,0.388695,0.073549,1.081290,-0.011044
1788515974.820638,0.382148,0.052679,1.079188,-0.007286
1788515974.887487,0.389453,0.045983,1.084328,-0.011238
1788515974.954884,0.392969,0.032715,1.091901,-0.013367
1788515975.021744,0.401159,0.033873,1.110136,-0.019939
1788515975.088567,0.390254,0.026665,1.097496,-0.021109
1788515975.155639,0.386089,0.010384,1.092179,-0.022369
1788515975.222620,0.387373,-0.006841,1.096136,-0.024530
1788515975.289505,0.381211,-0.018208,1.094447,-0.028661
1788515975.356519,0.378744,-0.020884,1.094303,-0.033020
1788515975.424278,0.373817,-0.023459,1.094754,-0.035753
1788515975.490504,0.377329,-0.020133,1.094235,-0.040422
1788515975.557508,0.379024,-0.020678,1.097414,-0.041295
1788515975.624546,0.374876,-0.020856,1.097404,-0.040259
1788515975.691458,0.361871,-0.051234,1.092916,-0.030645
1788515975.758491,0.359682,-0.055075,1.090714,-0.028971
1788515975.825391,0.360498,-0.069199,1.087164,-0.023822
1788515975.892364,0.363496,-0.101194,1.088537,-0.014929
1788515975.959239,0.367566,-0.113986,1.094196,-0.013502
1788515976.026366,0.361507,-0.111578,1.090607,-0.018266
1788515976.093404,0.353351,-0.092484,1.080842,-0.027961
1788515976.160401,0.328183,-0.102155,1.075724,-0.028435
1788515976.227315,0.307498,-0.139720,1.076280,-0.024733
1788515976.294374,0.307581,-0.149564,1.084927,-0.029962
1788515976.361243,0.305578,-0.146951,1.081624,-0.039854
1788515976.428263,0.305080,-0.146827,1.081395,-0.046947
1788515976.495138,0.299693,-0.140324,1.074513,-0.055985
1788515976.562238,0.295340,-0.128536,1.066512,-0.064198
1788515976.629239,0.285326,-0.109443,1.062152,-0.072315
1788515976.696239,0.271522,-0.099656,1.056205,-0.077659
1788515976.763433,0.263440,-0.086640,1.051808,-0.083187
1788515976.830234,0.255781,-0.068682,1.045693,-0.088340
1788515976.898309,0.255512,-0.068622,1.044457,-0.085940
1788515976.965826,0.286509,-0.073574,1.051918,-0.081852
1788515977.032161,0.341289,-0.051168,1.081060,-0.086523
1788515977.098103,0.341514,-0.037899,1.086199,-0.079918
1788515977.165110,0.341113,-0.015461,1.088937,-0.073557
1788515977.232119,0.343637,0.001231,1.088763,-0.063781
1788515977.299110,0.342772,0.015124,1.087598,-0.053711
1788515977.366097,0.343098,0.047975,1.089572,-0.049412
1788515977.433270,0.338202,0.042363,1.085296,-0.033837
1788515977.500021,0.288654,0.052984,1.074529,-0.026459
1788515977.567013,0.278970,0.059045,1.069239,-0.019440
1788515977.633955,0.278434,0.068866,1.069153,-0.014788
1788515977.700985,0.283654,0.072196,1.075125,-0.010221
1788515977.768126,0.290196,0.052390,1.097738,-0.001330
1788515977.834997,0.290407,0.039163,1.098135,0.003320
1788515977.901956,0.279096,0.055183,1.085960,-0.001060
1788515977.969486,0.247581,0.088930,1.072963,-0.007637
1788515978.035859,0.235025,0.098884,1.048723,-0.009160
1788515978.102951,0.232390,0.112380,1.053749,-0.010918
1788515978.169856,0.227681,0.132532,1.054365,-0.013086
1788515978.236835,0.228203,0.174475,1.055452,-0.019745
1788515978.303836,0.236111,0.205798,1.060418,-0.021788
1788515978.370836,0.260894,0.236868,1.070664,-0.024128
1788515978.437851,0.272456,0.267554,1.071738,-0.023442
1788515978.504713,0.276876,0.293259,1.068223,-0.020315
1788515978.571728,0.293543,0.324498,1.066594,-0.018468
1788515978.638606,0.315288,0.335596,1.077518,-0.011355
1788515978.706794,0.321081,0.338915,1.074791,-0.002660
1788515978.772701,0.335601,0.357386,1.073271,0.001595
1788515978.839705,0.334427,0.364089,1.068229,0.008881
1788515978.906747,0.310882,0.351564,1.062126,0.020617
1788515978.973750,0.298106,0.324792,1.043206,0.030736
1788515979.040581,0.304691,0.319719,1.037763,0.031337
1788515979.107580,0.318297,0.297084,1.029546,0.033782
1788515979.174642,0.339609,0.267703,1.022308,0.037208
1788515979.241592,0.343863,0.259734,1.019370,0.035246
1788515979.308584,0.344879,0.246086,1.016747,0.035297
1788515979.375586,0.341566,0.218454,1.008049,0.039597
1788515979.442859,0.342512,0.213445,1.002312,0.036994
1788515979.509583,0.347736,0.214007,1.003865,0.032471
1788515979.576575,0.382370,0.224244,1.002731,0.021463
1788515979.643474,0.394184,0.203287,1.011510,0.020608
1788515979.710375,0.387252,0.177983,1.011529,0.020118
1788515979.777452,0.386440,0.167879,1.000914,0.013998
1788515979.844465,0.411924,0.173914,1.019384,0.000486
1788515979.911464,0.432327,0.167514,1.026346,-0.007331
1788515979.978493,0.460646,0.168596,1.039578,-0.019073
1788515980.045474,0.461342,0.159024,1.042483,-0.022092
1788515980.112530,0.459486,0.147897,1.043606,-0.022382
1788515980.179277,0.460946,0.149637,1.051528,-0.022971
1788515980.246210,0.460613,0.144552,1.053166,-0.016347
1788515980.313330,0.465559,0.135018,1.055655,-0.008438
1788515980.380332,0.460198,0.105871,1.054020,0.004608
1788515980.447346,0.430373,0.073259,1.046543,0.019195
1788515980.514750,0.426324,0.052898,1.047054,0.030881
1788515980.581336,0.421276,0.032421,1.048899,0.041128
1788515980.648331,0.417959,0.024613,1.054715,0.045571
1788515980.715194,0.416833,0.023175,1.059505,0.045537
1788515980.782067,0.425262,0.022422,1.105677,0.041950
1788515980.849203,0.427398,0.018342,1.112507,0.038003
1788515980.916181,0.426412,0.010448,1.115359,0.033426
1788515980.983205,0.418358,-0.024944,1.116871,0.033836
1788515981.050193,0.417722,-0.033105,1.115919,0.024995
1788515981.117198,0.417025,-0.033157,1.119367,0.013761
1788515981.184227,0.412773,-0.030552,1.121346,0.003114
1788515981.251060,0.418054,-0.013700,1.125791,-0.011394
1788515981.317948,0.426538,-0.009151,1.127731,-0.020984
1788515981.385080,0.402157,-0.014015,1.127699,-0.023715
1788515981.452085,0.399242,0.001951,1.122128,-0.033400
1788515981.519229,0.394532,0.004338,1.133304,-0.035491
1788515981.586076,0.396655,0.045646,1.132394,-0.048774
1788515981.653063,0.395366,0.059671,1.135707,-0.051727
1788515981.720084,0.383951,0.059900,1.139571,-0.049191
1788515981.786952,0.350643,0.063078,1.143470,-0.048669
1788515981.853836,0.339174,0.080066,1.146398,-0.051734
1788515981.921011,0.328864,0.088954,1.145846,-0.051529
1788515981.987916,0.317739,0.089023,1.147084,-0.046726
1788515982.055056,0.302450,0.086485,1.147506,-0.039650
1788515982.121943,0.290867,0.079260,1.148577,-0.030270
1788515982.188941,0.283409,0.093918,1.152616,-0.027340
1788515982.255938,0.283583,0.114589,1.182021,-0.024890
1788515982.322819,0.276098,0.113449,1.187972,-0.015651
1788515982.389966,0.261473,0.102610,1.188591,-0.005548
1788515982.456842,0.248467,0.115065,1.186554,-0.003853
1788515982.526927,0.252635,0.123676,1.202750,-0.005094
1788515982.590827,0.250877,0.075518,1.208289,0.005421
1788515982.657823,0.243183,0.040257,1.209197,0.005469
1788515982.724822,0.235385,0.013470,1.215353,-0.001419
1788515982.791807,0.227844,-0.022143,1.211109,-0.009345
1788515982.858685,0.224375,-0.038607,1.213895,-0.023917
1788515982.925589,0.206798,-0.045962,1.222717,-0.040679
1788515982.992702,0.189577,-0.039600,1.212563,-0.061634
1788515983.059684,0.187999,-0.016687,1.212134,-0.087375
1788515983.127739,0.180402,-0.003725,1.202147,-0.106532
1788515983.193761,0.175534,-0.011283,1.183342,-0.116367
1788515983.260742,0.176424,-0.013255,1.174878,-0.127527
1788515983.327647,0.172335,0.000409,1.157540,-0.139446
1788515983.394573,0.164262,0.022359,1.118390,-0.147518
1788515983.461581,0.162219,0.032130,1.076857,-0.145035
1788515983.528565,0.167912,0.036074,1.064310,-0.137006
1788515983.595554,0.172414,0.047445,1.022670,-0.128504
1788515983.662956,0.177822,0.061481,0.990450,-0.118812
1788515983.729571,0.199868,0.082081,0.983207,-0.109328
1788515983.796562,0.217780,0.101764,0.963518,-0.097903
1788515983.863586,0.219959,0.122757,0.914091,-0.086453
1788515983.930448,0.226517,0.131977,0.882180,-0.071891
1788515983.997564,0.233695,0.141631,0.848891,-0.057568
1788515984.064420,0.239502,0.146137,0.816943,-0.043471
