t,x,y,z,yaw
1788515974.626410,0.281503,0.094582,0.000000,-0.036350
1788515974.689376,0.282144,0.098151,0.000000,-0.032192
1788515974.757049,0.282671,0.099494,0.000000,-0.030365
1788515974.824886,0.283744,0.099073,0.000000,-0.033170
1788515974.892566,0.285072,0.096953,0.000000,-0.037592
1788515974.955800,0.285950,0.092162,0.000000,-0.042054
1788515975.023533,0.284675,0.086384,0.000000,-0.043780
1788515975.091312,0.284027,0.077628,0.000000,-0.046270
1788515975.158852,0.283916,0.068812,0.000000,-0.048253
1788515975.222276,0.282140,0.058507,0.000000,-0.053050
1788515975.289922,0.280534,0.048256,0.000000,-0.056214
1788515975.359155,0.278512,0.039065,0.000000,-0.057758
1788515975.425207,0.276833,0.029041,0.000000,-0.058672
1788515975.492753,0.275133,0.017620,0.000000,-0.058672
1788515975.556304,0.271945,0.008912,0.000000,-0.057380
1788515975.624069,0.269516,-0.000783,0.000000,-0.053353
1788515975.691813,0.266634,-0.008436,0.000000,-0.050465
1788515975.754920,0.265174,-0.014951,0.000000,-0.046667
1788515975.824111,0.263733,-0.020377,0.000000,-0.043757
1788515975.890684,0.263013,-0.027897,0.000000,-0.042912
1788515975.958224,0.260205,-0.035034,0.000000,-0.042912
1788515976.021475,0.258794,-0.039883,0.000000,-0.043757
1788515976.089881,0.255811,-0.043586,0.000000,-0.046687
1788515976.157212,0.254097,-0.045653,0.000000,-0.051358
1788515976.224575,0.253011,-0.047252,0.000000,-0.058159
1788515976.287881,0.250175,-0.047532,0.000000,-0.065668
1788515976.355991,0.246950,-0.045839,0.000000,-0.074251
1788515976.423356,0.244463,-0.044392,0.000000,-0.082986
1788515976.491720,0.241635,-0.040677,0.000000,-0.089220
1788515976.554316,0.237794,-0.035835,0.000000,-0.094976
1788515976.622464,0.233994,-0.029999,0.000000,-0.098852
1788515976.689630,0.231223,-0.023729,0.000000,-0.103536
1788515976.757267,0.226562,-0.015421,0.000000,-0.106988
1788515976.822997,0.224146,-0.007575,0.000000,-0.108941
1788515976.888451,0.223300,0.001886,0.000000,-0.109787
1788515976.956715,0.221538,0.009961,0.000000,-0.107960
1788515977.023769,0.221043,0.019778,0.000000,-0.106455
1788515977.088688,0.219462,0.029272,0.000000,-0.099610
1788515977.154731,0.219330,0.039034,0.000000,-0.091041
1788515977.222493,0.218893,0.049857,0.000000,-0.080752
1788515977.286009,0.219416,0.059753,0.000000,-0.070223
1788515977.353574,0.219804,0.069373,0.000000,-0.060661
1788515977.421313,0.217455,0.079786,0.000000,-0.050530
1788515977.488924,0.214457,0.090106,0.000000,-0.042604
1788515977.552356,0.212021,0.100723,0.000000,-0.036888
1788515977.620419,0.208349,0.110419,0.000000,-0.031981
1788515977.688247,0.204841,0.119746,0.000000,-0.028952
1788515977.755774,0.198731,0.128285,0.000000,-0.027158
1788515977.819071,0.193046,0.137770,0.000000,-0.029286
1788515977.886427,0.185813,0.147824,0.000000,-0.030868
1788515977.954218,0.181813,0.157945,0.000000,-0.032629
1788515978.021726,0.177032,0.168379,0.000000,-0.035070
1788515978.089582,0.173164,0.180664,0.000000,-0.035761
1788515978.152897,0.170830,0.195575,0.000000,-0.037416
1788515978.220449,0.170489,0.212177,0.000000,-0.036503
1788515978.288813,0.170142,0.229930,0.000000,-0.035122
1788515978.355878,0.173505,0.248115,0.000000,-0.031704
1788515978.425085,0.176180,0.267766,0.000000,-0.028857
1788515978.487139,0.181221,0.287864,0.000000,-0.025043
1788515978.554579,0.187046,0.306324,0.000000,-0.019617
1788515978.622214,0.195832,0.324298,0.000000,-0.013538
1788515978.686094,0.203999,0.339456,0.000000,-0.007928
1788515978.753342,0.211642,0.352619,0.000000,-0.002557
1788515978.821133,0.219280,0.363137,0.000000,0.003158
1788515978.888728,0.226362,0.370541,0.000000,0.006988
1788515978.952250,0.234627,0.373729,0.000000,0.007476
1788515979.020924,0.241370,0.374293,0.000000,0.008166
1788515979.087591,0.248289,0.372148,0.000000,0.006547
1788515979.155799,0.254029,0.368237,0.000000,0.004504
1788515979.219057,0.258524,0.361061,0.000000,0.002521
1788515979.286209,0.261973,0.352732,0.000000,0.000727
1788515979.354583,0.265861,0.341775,0.000000,-0.001195
1788515979.417727,0.271690,0.329840,0.000000,-0.002341
1788515979.485634,0.277515,0.317365,0.000000,-0.002341
1788515979.553426,0.281382,0.304617,0.000000,-0.004354
1788515979.620605,0.285814,0.292726,0.000000,-0.007518
1788515979.683868,0.292043,0.281115,0.000000,-0.012073
1788515979.751339,0.298660,0.268232,0.000000,-0.017332
1788515979.819258,0.305287,0.256774,0.000000,-0.023846
1788515979.886629,0.312695,0.245279,0.000000,-0.030913
1788515979.954326,0.319472,0.233298,0.000000,-0.036491
1788515980.022267,0.324366,0.222918,0.000000,-0.040080
1788515980.085638,0.329740,0.211199,0.000000,-0.041417
1788515980.153332,0.333813,0.199723,0.000000,-0.038720
1788515980.221042,0.337416,0.186880,0.000000,-0.032583
1788515980.288532,0.340835,0.173227,0.000000,-0.023572
1788515980.353247,0.342259,0.157731,0.000000,-0.015992
1788515980.419438,0.342484,0.144115,0.000000,-0.006039
1788515980.487227,0.341904,0.132507,0.000000,0.003560
1788515980.554943,0.340138,0.118364,0.000000,0.012178
1788515980.618459,0.337980,0.105417,0.000000,0.017626
1788515980.685995,0.335808,0.093755,0.000000,0.021096
1788515980.754182,0.333877,0.082439,0.000000,0.021442
1788515980.821430,0.331487,0.073987,0.000000,0.020018
1788515980.884805,0.328788,0.065955,0.000000,0.017504
1788515980.952678,0.327192,0.059504,0.000000,0.010505
1788515981.020311,0.323716,0.054005,0.000000,0.003221
1788515981.088645,0.321490,0.052138,0.000000,-0.006963
1788515981.151663,0.319076,0.050771,0.000000,-0.016039
1788515981.221496,0.316821,0.050338,0.000000,-0.024691
1788515981.288132,0.312512,0.052688,0.000000,-0.033930
1788515981.354367,0.308844,0.055692,0.000000,-0.040921
1788515981.417669,0.303945,0.059669,0.000000,-0.046573
1788515981.486118,0.298367,0.066252,0.000000,-0.051008
1788515981.552971,0.291933,0.072928,0.000000,-0.053545
1788515981.620665,0.284451,0.081214,0.000000,-0.056595
1788515981.684423,0.275707,0.087858,0.000000,-0.056250
1788515981.752381,0.265802,0.096243,0.000000,-0.056250
1788515981.819581,0.255834,0.104321,0.000000,-0.057673
1788515981.887051,0.245048,0.111977,0.000000,-0.058271
1788515981.951780,0.234686,0.118067,0.000000,-0.056615
1788515982.019229,0.223681,0.123458,0.000000,-0.052574
1788515982.085865,0.211700,0.126724,0.000000,-0.047968
1788515982.153381,0.202394,0.129268,0.000000,-0.040750
1788515982.217144,0.191868,0.130490,0.000000,-0.033708
1788515982.285531,0.181629,0.129967,0.000000,-0.026263
1788515982.352304,0.172910,0.128657,0.000000,-0.019505
1788515982.419962,0.165581,0.127731,0.000000,-0.014145
1788515982.484130,0.159250,0.123935,0.000000,-0.010134
1788515982.551597,0.153750,0.118954,0.000000,-0.008710
1788515982.619791,0.147405,0.113234,0.000000,-0.012810
1788515982.687611,0.142237,0.104700,0.000000,-0.023134
1788515982.750348,0.138266,0.096355,0.000000,-0.036089
1788515982.817788,0.133539,0.088640,0.000000,-0.049896
1788515982.885113,0.129566,0.079834,0.000000,-0.065789
1788515982.949005,0.126180,0.072408,0.000000,-0.082384
1788515983.016350,0.122996,0.064803,0.000000,-0.098534
1788515983.084022,0.121563,0.059030,0.000000,-0.115064
1788515983.151517,0.120047,0.053363,0.000000,-0.128057
1788515983.215207,0.120311,0.051408,0.000000,-0.138374
1788515983.282603,0.120310,0.051046,0.000000,-0.147437
1788515983.350299,0.121490,0.051564,0.000000,-0.152171
1788515983.417810,0.123387,0.053239,0.000000,-0.153085
1788515983.486478,0.128001,0.057444,0.000000,-0.148165
1788515983.549441,0.133895,0.064205,0.000000,-0.139228
1788515983.616852,0.140414,0.071108,0.000000,-0.128553
1788515983.685042,0.149061,0.080759,0.000000,-0.117190
1788515983.747568,0.156077,0.092177,0.000000,-0.105703
1788515983.815225,0.165348,0.102407,0.000000,-0.091729
1788515983.883072,0.176456,0.112865,0.000000,-0.078940
1788515983.950715,0.187887,0.125321,0.000000,-0.065198
1788515984.014911,0.198757,0.136253,0.000000,-0.052740
1788515984.081705,0.210089,0.146759,0.000000,-0.040378
1788515984.149431,0.218600,0.154357,0.000000,-0.030735
1788515984.217309,0.226894,0.161306,0.000000,-0.026220
1788515984.286346,0.233895,0.166956,0.000000,-0.023250
1788515984.349205,0.240396,0.171379,0.000000,-0.023250
1788515984.416899,0.245676,0.172848,0.000000,-0.024495
1788515984.483491,0.251119,0.175544,0.000000,-0.027752
1788515984.551201,0.256782,0.174600,0.000000,-0.034071
1788515984.618917,0.260635,0.173133,0.000000,-0.039027
1788515984.682350,0.264250,0.170625,0.000000,-0.048201
1788515984.749893,0.268098,0.166332,0.000000,-0.056021
1788515984.817665,0.270083,0.160858,0.000000,-0.062926
1788515984.885942,0.272303,0.156428,0.000000,-0.067055
1788515984.948858,0.274318,0.152087,0.000000,-0.070220
1788515985.017939,0.276140,0.146725,0.000000,-0.074049
1788515985.084062,0.277046,0.139288,0.000000,-0.076032
1788515985.151869,0.278978,0.130654,0.000000,-0.076630
1788515985.215309,0.282235,0.122425,0.000000,-0.075338
1788515985.283068,0.284754,0.112695,0.000000,-0.073874
1788515985.350681,0.289170,0.101103,0.000000,-0.071532
1788515985.414112,0.293250,0.088620,0.000000,-0.068971
1788515985.482175,0.297117,0.074492,0.000000,-0.067775
1788515985.550142,0.301515,0.060345,0.000000,-0.067775
1788515985.616812,0.306855,0.045503,0.000000,-0.068373
1788515985.680433,0.312920,0.033612,0.000000,-0.070663
1788515985.747812,0.319570,0.020102,0.000000,-0.074906
1788515985.815827,0.326736,0.008877,0.000000,-0.078576
1788515985.879050,0.333583,-0.003604,0.000000,-0.082148
1788515985.946789,0.340885,-0.013994,0.000000,-0.085460
1788515986.017199,0.346964,-0.023881,0.000000,-0.089396
1788515986.082113,0.353953,-0.031315,0.000000,-0.092048
1788515986.150625,0.361013,-0.038129,0.000000,-0.095501
1788515986.213201,0.367178,-0.042449,0.000000,-0.097657
1788515986.281738,0.372065,-0.046330,0.000000,-0.100546
1788515986.350988,0.377506,-0.048947,0.000000,-0.101742
1788515986.416385,0.383713,-0.049648,0.000000,-0.101397
1788515986.485044,0.387439,-0.050207,0.000000,-0.101885
1788515986.548420,0.391182,-0.049449,0.000000,-0.100640
1788515986.616149,0.394637,-0.048221,0.000000,-0.097119
1788515986.682357,0.398281,-0.047097,0.000000,-0.091894
1788515986.750139,0.400869,-0.046940,0.000000,-0.082655
1788515986.814182,0.402800,-0.045301,0.000000,-0.072326
1788515986.881584,0.402613,-0.044724,0.000000,-0.061202
1788515986.948803,0.404277,-0.044056,0.000000,-0.050041
1788515987.016887,0.403238,-0.043427,0.000000,-0.040604
1788515987.080677,0.402372,-0.044575,0.000000,-0.032716
1788515987.148498,0.399106,-0.043964,0.000000,-0.026453
1788515987.215949,0.395902,-0.043801,0.000000,-0.018656
1788515987.279306,0.391446,-0.043064,0.000000,-0.011422
1788515987.346346,0.389835,-0.042756,0.000000,-0.007577
1788515987.414917,0.388986,-0.041601,0.000000,-0.003748
1788515987.481517,0.389232,-0.037655,0.000000,-0.001051
1788515987.546507,0.390961,-0.033578,0.000000,0.002056
1788515987.613847,0.390821,-0.028653,0.000000,0.006170
1788515987.680428,0.391428,-0.022257,0.000000,0.008684
1788515987.743642,0.395806,-0.016207,0.000000,0.008684
1788515987.811330,0.399864,-0.006592,0.000000,0.008196
1788515987.879454,0.405228,0.003643,0.000000,0.005730
1788515987.946642,0.410071,0.013351,0.000000,0.000370
1788515988.010256,0.416246,0.025498,0.000000,-0.004923
1788515988.077753,0.421343,0.037365,0.000000,-0.009276
1788515988.145664,0.426124,0.048165,0.000000,-0.013561
1788515988.213119,0.430402,0.060636,0.000000,-0.017832
1788515988.280729,0.431644,0.072842,0.000000,-0.021453
1788515988.344133,0.431413,0.085153,0.000000,-0.025994
1788515988.411727,0.428875,0.095220,0.000000,-0.032064
1788515988.479521,0.424207,0.104632,0.000000,-0.037974
1788515988.547295,0.418422,0.113368,0.000000,-0.040648
1788515988.610815,0.411832,0.121649,0.000000,-0.042776
1788515988.678087,0.403805,0.128389,0.000000,-0.045014
1788515988.746325,0.396264,0.134673,0.000000,-0.048397
1788515988.814490,0.388903,0.140373,0.000000,-0.051901
1788515988.877147,0.379823,0.146493,0.000000,-0.054293
1788515988.944695,0.372435,0.151325,0.000000,-0.053521
1788515989.012316,0.365484,0.154140,0.000000,-0.052097
1788515989.080205,0.360053,0.158695,0.000000,-0.051006
1788515989.143396,0.354521,0.163234,0.000000,-0.048076
1788515989.212151,0.350932,0.166066,0.000000,-0.044216
1788515989.278577,0.348798,0.169478,0.000000,-0.037565
1788515989.346342,0.346664,0.171244,0.000000,-0.029158
1788515989.409688,0.344991,0.173731,0.000000,-0.020943
1788515989.477445,0.344105,0.177359,0.000000,-0.015707
1788515989.545030,0.343104,0.178545,0.000000,-0.007292
1788515989.612811,0.340603,0.178895,0.000000,-0.004302
1788515989.676140,0.338049,0.179280,0.000000,-0.000489
1788515989.743681,0.334836,0.178641,0.000000,0.001434
1788515989.811464,0.330980,0.177608,0.000000,0.003801
1788515989.875003,0.325739,0.175934,0.000000,0.003313
1788515989.942899,0.320453,0.171749,0.000000,0.000871
1788515990.010413,0.315651,0.169365,0.000000,-0.002616
1788515990.078011,0.311573,0.165709,0.000000,-0.006956
1788515990.141309,0.307147,0.162158,0.000000,-0.013054
1788515990.208987,0.302545,0.158370,0.000000,-0.020852
1788515990.276828,0.300602,0.153123,0.000000,-0.028487
1788515990.344473,0.298953,0.149455,0.000000,-0.037035
1788515990.407780,0.298589,0.146257,0.000000,-0.042133
1788515990.475214,0.298934,0.143888,0.000000,-0.046930
1788515990.542936,0.300178,0.141388,0.000000,-0.049246
1788515990.611402,0.301448,0.138810,0.000000,-0.051199
1788515990.674234,0.303979,0.137322,0.000000,-0.054510
1788515990.741690,0.306813,0.135759,0.000000,-0.057579
1788515990.810555,0.309336,0.134373,0.000000,-0.059470
1788515990.877111,0.311759,0.133494,0.000000,-0.060616
1788515990.944913,0.313903,0.132856,0.000000,-0.061860
1788515991.008302,0.315571,0.132018,0.000000,-0.063198
1788515991.075874,0.316429,0.130666,0.000000,-0.062002
1788515991.143745,0.318254,0.129949,0.000000,-0.063147
1788515991.211557,0.318924,0.128423,0.000000,-0.063147
1788515991.274512,0.321542,0.125743,0.000000,-0.063745
1788515991.343018,0.321801,0.122882,0.000000,-0.062653
1788515991.410058,0.322130,0.118513,0.000000,-0.061033
1788515991.477664,0.323160,0.113644,0.000000,-0.059528
1788515991.542517,0.322011,0.106662,0.000000,-0.058284
1788515991.609304,0.321667,0.099149,0.000000,-0.057438
1788515991.677845,0.319234,0.091439,0.000000,-0.056524
1788515991.744171,0.317926,0.084790,0.000000,-0.052838
1788515991.807601,0.316565,0.076568,0.000000,-0.047260
1788515991.875214,0.316092,0.068273,0.000000,-0.038034
1788515991.942728,0.315613,0.060040,0.000000,-0.028087
1788515992.010414,0.316463,0.054465,0.000000,-0.018855
1788515992.073737,0.316138,0.046853,0.000000,-0.008589
1788515992.141730,0.314578,0.041231,0.000000,-0.001736
1788515992.209151,0.314772,0.035782,0.000000,0.002216
1788515992.276696,0.314578,0.031272,0.000000,0.001525
1788515992.340266,0.313309,0.029114,0.000000,-0.000428
1788515992.407933,0.314173,0.025712,0.000000,-0.002965
1788515992.475444,0.313641,0.022105,0.000000,-0.006034
1788515992.543186,0.312820,0.018459,0.000000,-0.008162
1788515992.606601,0.312176,0.016381,0.000000,-0.009706
1788515992.674553,0.311142,0.015702,0.000000,-0.011533
1788515992.743822,0.309869,0.014047,0.000000,-0.013038
1788515992.805556,0.310367,0.011486,0.000000,-0.013810
1788515992.873221,0.309660,0.010390,0.000000,-0.012565
1788515992.940761,0.309165,0.008715,0.000000,-0.013989
1788515993.009134,0.309009,0.008558,0.000000,-0.015281
1788515993.076064,0.308339,0.009391,0.000000,-0.016526
1788515993.140807,0.307537,0.009580,0.000000,-0.017817
1788515993.207283,0.305705,0.010261,0.000000,-0.016480
1788515993.275038,0.303053,0.011816,0.000000,-0.016480
1788515993.338175,0.299459,0.014146,0.000000,-0.015708
1788515993.405957,0.296473,0.018073,0.000000,-0.013148
1788515993.473749,0.291214,0.022677,0.000000,-0.010300
1788515993.541350,0.285127,0.028823,0.000000,-0.006647
1788515993.610759,0.281906,0.032462,0.000000,-0.003676
1788515993.673658,0.278258,0.038329,0.000000,0.002403
1788515993.740089,0.275548,0.042640,0.000000,0.008323
1788515993.807884,0.273545,0.046551,0.000000,0.013825
1788515993.875133,0.271986,0.047466,0.000000,0.017747
1788515993.938783,0.271347,0.050248,0.000000,0.021990
1788515994.006419,0.271224,0.052636,0.000000,0.027705
1788515994.074094,0.272037,0.054264,0.000000,0.031565
1788515994.141690,0.276257,0.057754,0.000000,0.033855
1788515994.206488,0.281734,0.061088,0.000000,0.034546
1788515994.273733,0.287318,0.065568,0.000000,0.030686
1788515994.340565,0.292835,0.070329,0.000000,0.023973
1788515994.403958,0.299388,0.077214,0.000000,0.013736
1788515994.471468,0.305317,0.083725,0.000000,0.004112
1788515994.539129,0.310751,0.090169,0.000000,-0.006795
1788515994.606863,0.317022,0.097435,0.000000,-0.017725
1788515994.670398,0.321601,0.106236,0.000000,-0.027098
1788515994.738341,0.326231,0.115060,0.000000,-0.033313
1788515994.805470,0.330308,0.124707,0.000000,-0.037748
1788515994.869266,0.333972,0.131994,0.000000,-0.041336
1788515994.936695,0.337301,0.140343,0.000000,-0.044519
1788515995.004577,0.339921,0.145815,0.000000,-0.047238
1788515995.072242,0.343850,0.151351,0.000000,-0.051279
1788515995.135346,0.344730,0.154424,0.000000,-0.055030
1788515995.203238,0.345377,0.157386,0.000000,-0.059100
1788515995.270633,0.345821,0.158648,0.000000,-0.064221
1788515995.338469,0.345781,0.157491,0.000000,-0.068905
1788515995.407159,0.344954,0.156790,0.000000,-0.077068
1788515995.469718,0.344388,0.153160,0.000000,-0.083350
1788515995.537952,0.342380,0.150438,0.000000,-0.089290
1788515995.605437,0.341566,0.146136,0.000000,-0.096020
1788515995.672922,0.341012,0.141925,0.000000,-0.101245
1788515995.740188,0.340489,0.137871,0.000000,-0.103509
1788515995.803720,0.340130,0.132555,0.000000,-0.103854
1788515995.871441,0.339596,0.127978,0.000000,-0.102199
1788515995.938982,0.339227,0.121915,0.000000,-0.102971
1788515996.002434,0.339211,0.116967,0.000000,-0.104116
1788515996.070696,0.339689,0.110332,0.000000,-0.107850
1788515996.137762,0.338679,0.105510,0.000000,-0.112709
1788515996.201868,0.338960,0.100539,0.000000,-0.116475
1788515996.268784,0.338299,0.095488,0.000000,-0.117812
1788515996.337173,0.337150,0.090539,0.000000,-0.119969
1788515996.404484,0.335729,0.086847,0.000000,-0.122482
1788515996.467719,0.333250,0.084261,0.000000,-0.124174
1788515996.535239,0.331639,0.082456,0.000000,-0.125265
1788515996.602983,0.329966,0.080821,0.000000,-0.124777
1788515996.666827,0.326602,0.078277,0.000000,-0.120780
1788515996.735113,0.325123,0.077873,0.000000,-0.114891
1788515996.802247,0.322911,0.079288,0.000000,-0.107485
1788515996.869618,0.321087,0.080496,0.000000,-0.100880
1788515996.933377,0.320673,0.081722,0.000000,-0.093897
1788515997.001023,0.318877,0.083655,0.000000,-0.086388
1788515997.068604,0.317846,0.084483,0.000000,-0.082686
1788515997.136189,0.316620,0.085936,0.000000,-0.080370
1788515997.203437,0.313859,0.086249,0.000000,-0.079524
1788515997.268073,0.312538,0.086001,0.000000,-0.078187
1788515997.334415,0.311533,0.086332,0.000000,-0.079432
1788515997.402155,0.308945,0.085533,0.000000,-0.078518
1788515997.469752,0.306350,0.084564,0.000000,-0.077226
1788515997.537522,0.303817,0.082526,0.000000,-0.072859
1788515997.601627,0.300424,0.080444,0.000000,-0.067976
1788515997.668616,0.297064,0.077219,0.000000,-0.062168
1788515997.736408,0.292869,0.074421,0.000000,-0.055245
1788515997.804142,0.290225,0.070727,0.000000,-0.048366
1788515997.871820,0.286159,0.065900,0.000000,-0.039859
1788515997.939409,0.283097,0.061718,0.000000,-0.033770
1788515998.002710,0.279563,0.057509,0.000000,-0.028087
1788515998.070388,0.276621,0.052504,0.000000,-0.023059
1788515998.140195,0.273993,0.047143,0.000000,-0.018584
1788515998.207490,0.272305,0.041865,0.000000,-0.013888
1788515998.269312,0.269986,0.038204,0.000000,-0.009534
1788515998.337064,0.268898,0.033783,0.000000,-0.005292
1788515998.404645,0.270074,0.031001,0.000000,-0.001280
1788515998.473384,0.270788,0.029063,0.000000,0.001995
1788515998.540343,0.272079,0.027196,0.000000,0.004509
1788515998.603205,0.275727,0.027112,0.000000,0.005601
1788515998.671055,0.280878,0.026686,0.000000,0.005601
1788515998.738904,0.287112,0.026681,0.000000,0.004755
1788515998.802347,0.293023,0.026433,0.000000,0.002241
1788515998.873763,0.299418,0.026111,0.000000,-0.000997
1788515998.937286,0.308763,0.026567,0.000000,-0.005769
1788515999.004880,0.320287,0.025320,0.000000,-0.009488
1788515999.069696,0.334012,0.024137,0.000000,-0.014094
1788515999.136741,0.348133,0.021611,0.000000,-0.017564
1788515999.204931,0.363675,0.018996,0.000000,-0.020148
1788515999.267907,0.382591,0.015771,0.000000,-0.020746
1788515999.334850,0.404119,0.012087,0.000000,-0.018793
1788515999.402678,0.426802,0.008197,0.000000,-0.017066
1788515999.472718,0.451308,0.004787,0.000000,-0.018758
1788515999.533664,0.475304,0.000943,0.000000,-0.023653
1788515999.601397,0.499951,-0.001834,0.000000,-0.032257
1788515999.669826,0.524801,-0.005911,0.000000,-0.040937
1788515999.736702,0.549053,-0.008934,0.000000,-0.051545
1788515999.799901,0.573497,-0.012045,0.000000,-0.062496
1788515999.867649,0.598911,-0.014195,0.000000,-0.071460
1788515999.935229,0.621273,-0.016207,0.000000,-0.081479
1788516000.002720,0.643985,-0.018579,0.000000,-0.088418
1788516000.070329,0.667019,-0.019315,0.000000,-0.091602
1788516000.133845,0.690280,-0.020176,0.000000,-0.092090
1788516000.201574,0.714385,-0.020614,0.000000,-0.087709
1788516000.269286,0.739148,-0.020952,0.000000,-0.081533
1788516000.337384,0.764547,-0.019618,0.000000,-0.075166
1788516000.400618,0.790678,-0.019419,0.000000,-0.065979
1788516000.468171,0.818442,-0.017892,0.000000,-0.058266
1788516000.535517,0.846748,-0.015143,0.000000,-0.049642
1788516000.599170,0.876008,-0.012772,0.000000,-0.043045
1788516000.667095,0.906574,-0.009253,0.000000,-0.036201
1788516000.736334,0.938535,-0.006395,0.000000,-0.030034
1788516000.802079,0.970487,-0.003533,0.000000,-0.026513
1788516000.865407,1.003512,-0.000732,0.000000,-0.025048
1788516000.933156,1.037588,0.001732,0.000000,-0.025048
1788516001.001203,1.072787,0.002272,0.000000,-0.026809
1788516001.068608,1.107111,0.001865,0.000000,-0.029549
1788516001.131827,1.142019,0.001454,0.000000,-0.033605
1788516001.199464,1.175413,0.000052,0.000000,-0.038224
1788516001.267340,1.211125,-0.001031,0.000000,-0.043919
1788516001.334668,1.243886,-0.002547,0.000000,-0.047989
1788516001.398211,1.277531,-0.004913,0.000000,-0.049327
1788516001.466039,1.309335,-0.005343,0.000000,-0.051768
1788516001.533592,1.342115,-0.006393,0.000000,-0.052614
1788516001.602376,1.374790,-0.005731,0.000000,-0.053459
1788516001.668788,1.404636,-0.004366,0.000000,-0.052614
1788516001.732202,1.436986,-0.002147,0.000000,-0.051070
1788516001.799831,1.468755,0.001165,0.000000,-0.046236
1788516001.868954,1.501054,0.005435,0.000000,-0.038711
1788516001.935269,1.534551,0.010183,0.000000,-0.031469
1788516001.998630,1.570366,0.015043,0.000000,-0.023936
1788516002.066577,1.607042,0.019956,0.000000,-0.016116
1788516002.134035,1.645466,0.023454,0.000000,-0.007165
1788516002.201822,1.684359,0.026923,0.000000,0.003770
1788516002.267991,1.725949,0.030766,0.000000,0.015600
1788516002.332748,1.768571,0.035166,0.000000,0.028711
1788516002.400345,1.812064,0.038260,0.000000,0.040348
1788516002.467926,1.857281,0.040240,0.000000,0.048805
1788516002.532190,1.902966,0.043030,0.000000,0.055375
1788516002.599136,1.945522,0.046520,0.000000,0.058158
1788516002.666734,1.988657,0.046517,0.000000,0.057670
1788516002.734381,2.029982,0.048324,0.000000,0.056050
1788516002.797751,2.069785,0.049523,0.000000,0.051496
1788516002.865640,2.109406,0.049486,0.000000,0.047198
1788516002.933328,2.146209,0.049789,0.000000,0.039841
1788516002.996650,2.180031,0.049398,0.000000,0.029900
1788516003.064284,2.211041,0.047513,0.000000,0.019439
1788516003.131948,2.240474,0.046049,0.000000,0.008412
1788516003.199906,2.267947,0.043862,0.000000,-0.001082
1788516003.263206,2.293176,0.042433,0.000000,-0.010480
1788516003.330795,2.315106,0.041629,0.000000,-0.018556
1788516003.398435,2.336031,0.041034,0.000000,-0.022242
1788516003.466597,2.354707,0.040392,0.000000,-0.020861
1788516003.529414,2.372290,0.041947,0.000000,-0.017408
1788516003.598196,2.388643,0.044321,0.000000,-0.010598
1788516003.664917,2.404173,0.047067,0.000000,-0.003010
1788516003.732786,2.416889,0.049769,0.000000,0.005751
1788516003.795915,2.429794,0.055822,0.000000,0.017171
1788516003.863830,2.441539,0.063987,0.000000,0.027598
1788516003.931955,2.451473,0.074000,0.000000,0.038738
1788516003.999061,2.460701,0.086700,0.000000,0.049341
1788516004.062304,2.469175,0.101082,0.000000,0.059653
1788516004.129936,2.477278,0.118483,0.000000,0.066167
1788516004.197863,2.484016,0.132775,0.000000,0.067259
1788516004.266874,2.489270,0.149911,0.000000,0.064675
1788516004.333816,2.493075,0.163240,0.000000,0.060433
1788516004.397086,2.495442,0.177594,0.000000,0.055918
1788516004.465505,2.496897,0.189824,0.000000,0.047272
1788516004.532584,2.497752,0.198539,0.000000,0.035947
1788516004.600215,2.498129,0.206867,0.000000,0.023176
1788516004.663630,2.497612,0.212007,0.000000,0.008302
1788516004.731034,2.497155,0.215473,0.000000,-0.007070
1788516004.799250,2.497019,0.217332,0.000000,-0.019718
1788516004.869842,2.495401,0.218572,0.000000,-0.030134
1788516004.930371,2.496407,0.219666,0.000000,-0.037425
1788516004.998435,2.496501,0.220566,0.000000,-0.041301
1788516005.068674,2.498537,0.222759,0.000000,-0.043953
1788516005.128823,2.501649,0.227332,0.000000,-0.046109
1788516005.196116,2.504828,0.234560,0.000000,-0.047574
1788516005.263979,2.509854,0.246406,0.000000,-0.050921
1788516005.333282,2.512934,0.261618,0.000000,-0.055668
1788516005.394847,2.515152,0.282587,0.000000,-0.058229
1788516005.464226,2.516923,0.308021,0.000000,-0.062582
1788516005.530027,2.516768,0.334812,0.000000,-0.064409
1788516005.597832,2.516052,0.368991,0.000000,-0.064409
1788516005.661432,2.513045,0.405253,0.000000,-0.061226
1788516005.728832,2.508699,0.445456,0.000000,-0.056831
1788516005.796607,2.502248,0.488224,0.000000,-0.051329
1788516005.864104,2.494143,0.533313,0.000000,-0.046470
1788516005.931777,2.484508,0.581126,0.000000,-0.043841
1788516005.995222,2.477685,0.631763,0.000000,-0.042927
1788516006.063365,2.469139,0.681810,0.000000,-0.045877
1788516006.130641,2.461373,0.732934,0.000000,-0.049079
1788516006.198192,2.455742,0.783065,0.000000,-0.056493
1788516006.266229,2.451103,0.832852,0.000000,-0.065601
1788516006.329421,2.449556,0.882622,0.000000,-0.074658
1788516006.396717,2.452011,0.932719,0.000000,-0.084842
1788516006.464409,2.457400,0.980802,0.000000,-0.094466
1788516006.528533,2.466717,1.026321,0.000000,-0.103356
1788516006.595441,2.477381,1.069416,0.000000,-0.110793
1788516006.663238,2.488904,1.106896,0.000000,-0.118118
